"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20230101 ~ 20231231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 영등포구"
"읍면동 : 여의도동"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","등기신청일자","거래유형","중개사소재지"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","202302","3","162,700","12","1971","63로 45","","20230523","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","202303","9","162,000","3","1971","63로 45","","20230503","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","202304","4","170,000","9","1971","63로 45","","20230616","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","202304","19","220,000","10","1971","63로 45","","20230727","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","60.96","202305","10","139,000","5","1971","63로 45","","20230602","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","60.96","202305","11","138,000","13","1971","63로 45",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","202305","11","220,000","9","1971","63로 45","","20230727","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","202305","17","176,000","2","1971","63로 45",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","156.99","202305","25","265,000","2","1971","63로 45",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","60.96","202305","30","121,900","5","1971","63로 45","","20230602","직거래","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","156.99","202306","7","278,000","8","1971","63로 45",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","60.96","202306","12","144,500","6","1971","63로 45","20230613"," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","60.96","202306","12","144,500","6","1971","63로 45",""," ","중개거래","서울 강남구, 서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","156.99","202306","29","280,000","12","1971","63로 45",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","202306","29","178,000","8","1971","63로 45",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","202307","19","179,000","3","1971","63로 45",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","202307","29","233,000","12","1971","63로 45",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","163.64","202302","27","257,000","16","2008","여의동로3길 10","","20230424","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","148.94","202303","16","250,000","35","2008","여의동로3길 10","","20230501","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","163.64","202303","27","284,000","31","2008","여의동로3길 10","","20230524","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","148.94","202303","28","255,000","9","2008","여의동로3길 10","","20230502","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","182.45","202304","13","315,000","31","2008","여의동로3길 10","","20230531","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","148.94","202304","24","240,000","6","2008","여의동로3길 10","","20230515","직거래","-"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","125.71","202305","2","243,000","13","2008","여의동로3길 10",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","163.64","202305","7","285,000","16","2008","여의동로3길 10","","20230703","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","148.94","202305","13","260,000","5","2008","여의동로3길 10",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","148.94","202305","19","277,000","22","2008","여의동로3길 10","","20230719","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","125.71","202305","22","268,000","18","2008","여의동로3길 10","","20230721","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","163.64","202305","24","278,000","9","2008","여의동로3길 10",""," ","중개거래","경기 의정부시, 서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","148.94","202306","10","270,000","26","2008","여의동로3길 10",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","125.71","202307","6","273,500","30","2008","여의동로3길 10",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","148.94","202307","18","267,000","29","2008","여의동로3길 10",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","52","0052","0000","은하","121.51","202304","28","178,000","4","1974","63로 7","","20230615","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","52","0052","0000","은하","121.51","202305","15","190,000","2","1974","63로 7",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","52","0052","0000","은하","121.52","202306","23","210,000","12","1974","63로 7",""," ","중개거래","경기 광명시, 서울 영등포구"
"서울특별시 영등포구 여의도동","52","0052","0000","은하","121.52","202306","23","210,000","9","1974","63로 7",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","40","0040","0000","장미","133.72","202305","23","190,000","13","1978","국제금융로7길 32",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","72","202304","19","150,000","9","1977","국제금융로 108-6","","20230711","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","63.83","202305","23","147,000","5","1977","국제금융로 108-6",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","63.83","202305","23","116,380","6","1977","국제금융로 108-6","","20230525","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","48.26","202306","22","143,000","7","1977","국제금융로 108-6",""," ","중개거래","서울 구로구, 서울 영등포구"
"서울특별시 영등포구 여의도동","42","0042","0000","한양","193.03","202301","28","280,000","7","1975","국제금융로 79","","20230502","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","42","0042","0000","한양","149.59","202304","3","210,000","4","1975","국제금융로 79","","20230530","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","42","0042","0000","한양","149.59","202305","1","240,000","1","1975","국제금융로 79",""," ","중개거래","서울 서대문구, 서울 영등포구"
"서울특별시 영등포구 여의도동","42","0042","0000","한양","109.42","202305","5","191,000","8","1975","국제금융로 79","20230512"," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","42","0042","0000","한양","109.42","202305","5","191,000","8","1975","국제금융로 79",""," ","중개거래","서울 양천구, 서울 영등포구"
"서울특별시 영등포구 여의도동","42","0042","0000","한양","105.72","202305","8","185,000","6","1975","국제금융로 79","","20230707","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","42","0042","0000","한양","149.52","202306","5","240,000","4","1975","국제금융로 79",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","42","0042","0000","한양","109.42","202306","7","199,000","3","1975","국제금융로 79",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","42","0042","0000","한양","193.03","202307","19","298,000","3","1975","국제금융로 79",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","40-4","0040","0004","화랑","104.5","202307","11","205,000","9","1977","국제금융로7가길 21",""," ","중개거래","서울 영등포구"
