"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20170101 ~ 20171231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 영등포구"
"읍면동 : 여의도동"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","등기신청일자","거래유형","중개사소재지"
"서울특별시 영등포구 여의도동","41","0041","0000","대교","95.5","201712","23","98,500","9","1975","국제금융로7길 20",""," ","-","-"
"서울특별시 영등포구 여의도동","48","0048","0000","대우트럼프월드II","179.78","201701","24","146,000","9","2003","여의동로 97",""," ","-","-"
"서울특별시 영등포구 여의도동","48","0048","0000","대우트럼프월드II","123.78","201702","10","112,200","24","2003","여의동로 97",""," ","-","-"
"서울특별시 영등포구 여의도동","48","0048","0000","대우트럼프월드II","123.78","201702","21","110,500","19","2003","여의동로 97",""," ","-","-"
"서울특별시 영등포구 여의도동","48","0048","0000","대우트럼프월드II","163.87","201704","27","133,000","22","2003","여의동로 97",""," ","-","-"
"서울특별시 영등포구 여의도동","48","0048","0000","대우트럼프월드II","143.61","201706","28","113,300","17","2003","여의동로 97",""," ","-","-"
"서울특별시 영등포구 여의도동","48","0048","0000","대우트럼프월드II","143.61","201707","21","117,000","23","2003","여의동로 97",""," ","-","-"
"서울특별시 영등포구 여의도동","48","0048","0000","대우트럼프월드II","143.61","201709","7","119,000","33","2003","여의동로 97",""," ","-","-"
"서울특별시 영등포구 여의도동","48","0048","0000","대우트럼프월드II","179.78","201712","14","147,000","7","2003","여의동로 97",""," ","-","-"
"서울특별시 영등포구 여의도동","55-1","0055","0001","대우트럼프월드Ⅰ","178.5","201701","3","139,000","29","2002","여의동로 143",""," ","-","-"
"서울특별시 영등포구 여의도동","55-1","0055","0001","대우트럼프월드Ⅰ","178.5","201702","22","137,000","23","2002","여의동로 143",""," ","-","-"
"서울특별시 영등포구 여의도동","55-1","0055","0001","대우트럼프월드Ⅰ","178.5","201703","2","129,000","13","2002","여의동로 143",""," ","-","-"
"서울특별시 영등포구 여의도동","55-1","0055","0001","대우트럼프월드Ⅰ","107.1","201703","14","94,500","19","2002","여의동로 143",""," ","-","-"
"서울특별시 영등포구 여의도동","55-1","0055","0001","대우트럼프월드Ⅰ","107.1","201704","15","88,500","10","2002","여의동로 143",""," ","-","-"
"서울특별시 영등포구 여의도동","55-1","0055","0001","대우트럼프월드Ⅰ","152.62","201705","17","109,000","7","2002","여의동로 143",""," ","-","-"
"서울특별시 영등포구 여의도동","55-1","0055","0001","대우트럼프월드Ⅰ","107.1","201706","10","90,000","16","2002","여의동로 143",""," ","-","-"
"서울특별시 영등포구 여의도동","55-1","0055","0001","대우트럼프월드Ⅰ","192.21","201706","14","153,000","36","2002","여의동로 143",""," ","-","-"
"서울특별시 영등포구 여의도동","55-1","0055","0001","대우트럼프월드Ⅰ","33.71","201708","18","31,800","5","2002","여의동로 143",""," ","-","-"
"서울특별시 영등포구 여의도동","55-1","0055","0001","대우트럼프월드Ⅰ","192.21","201712","20","151,000","34","2002","여의동로 143",""," ","-","-"
"서울특별시 영등포구 여의도동","61-4","0061","0004","라이프콤비","122.4","201703","22","82,800","19","1994","63로 32",""," ","-","-"
"서울특별시 영등포구 여의도동","61-4","0061","0004","라이프콤비","131.6","201706","9","70,000","23","1994","63로 32",""," ","-","-"
"서울특별시 영등포구 여의도동","61-4","0061","0004","라이프콤비","131.6","201706","12","70,000","21","1994","63로 32",""," ","-","-"
"서울특별시 영등포구 여의도동","61-4","0061","0004","라이프콤비","131.6","201707","13","62,000","20","1994","63로 32",""," ","-","-"
"서울특별시 영등포구 여의도동","61-4","0061","0004","라이프콤비","131.6","201708","14","74,000","19","1994","63로 32",""," ","-","-"
"서울특별시 영등포구 여의도동","61-4","0061","0004","라이프콤비","131.6","201710","11","73,000","14","1994","63로 32",""," ","-","-"
"서울특별시 영등포구 여의도동","61-4","0061","0004","라이프콤비","131.6","201710","17","83,000","22","1994","63로 32",""," ","-","-"
"서울특별시 영등포구 여의도동","61-4","0061","0004","라이프콤비","131.6","201712","12","71,000","19","1994","63로 32",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","137.09","201702","2","93,500","15","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","113.59","201702","20","92,000","16","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","137.09","201702","24","90,000","3","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","113.59","201703","8","90,000","21","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","103.86","201703","16","87,000","17","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","165.17","201704","1","125,000","29","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","150.8","201704","3","98,500","4","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","103.86","201704","6","83,000","11","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","150.8","201704","10","103,000","25","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","137.09","201706","8","103,000","20","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","113.59","201706","26","89,000","4","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","150.8","201707","31","105,000","9","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","113.59","201708","1","91,250","14","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","150.8","201709","2","116,500","27","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","137.09","201710","20","108,000","24","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","137.09","201710","20","94,000","17","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","103.86","201710","23","92,000","19","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","137.09","201710","26","98,000","6","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","137.09","201711","6","90,000","11","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","137.09","201711","8","96,000","14","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","137.09","201711","27","96,000","3","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","137.09","201712","11","98,800","14","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","43-4","0043","0004","롯데캐슬아이비","150.8","201712","27","103,000","13","2005","국제금융로 86",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","163.86","201701","17","100,500","13","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","107.58","201701","31","82,000","3","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","107.58","201701","31","89,800","23","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","163.86","201702","13","112,500","24","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","126.75","201704","3","85,500","5","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","107.58","201704","6","89,500","21","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","156.66","201704","10","111,000","12","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","182.62","201704","12","139,000","37","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","147.8","201704","28","100,000","6","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","120.41","201705","12","100,000","16","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","199.46","201705","12","131,000","34","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","147.8","201705","15","99,000","12","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","126.75","201705","24","93,500","12","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","126.75","201706","5","99,000","30","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","199.46","201707","5","130,000","32","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","189.39","201707","10","145,000","36","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","107.58","201707","22","94,500","28","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","213.84","201708","1","153,000","35","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","199.46","201708","1","126,000","36","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","107.58","201708","17","93,000","25","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","165.15","201708","30","102,500","6","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","147.8","201709","25","105,000","28","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","126.75","201710","31","90,000","8","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","225.31","201710","31","141,000","32","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","225.31","201711","1","150,000","34","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","107.58","201711","22","91,400","6","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","147.8","201712","23","110,000","16","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","61-5","0061","0005","리버타워","234.02","201704","10","103,000","15","2000","63로 36",""," ","-","-"
"서울특별시 영등포구 여의도동","61-5","0061","0005","리버타워","234.02","201704","19","103,000","16","2000","63로 36",""," ","-","-"
"서울특별시 영등포구 여의도동","61-5","0061","0005","리버타워","234.02","201707","4","120,500","32","2000","63로 36",""," ","-","-"
"서울특별시 영등포구 여의도동","61-5","0061","0005","리버타워","234.02","201711","13","106,500","13","2000","63로 36",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","119.21","201701","6","100,000","37","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","111.03","201701","11","93,000","28","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","137.82","201704","14","133,000","16","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","119.21","201704","15","101,000","26","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","137.82","201704","27","137,000","36","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","137.82","201708","9","122,000","11","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","119.21","201708","25","95,000","27","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","111.03","201711","24","95,000","17","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","119.21","201712","5","95,000","31","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","164.64","201712","18","151,500","31","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","137.82","201712","20","125,000","28","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.26","201704","2","59,500","2","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","51.07","201704","6","51,000","10","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.26","201704","11","86,000","12","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","49.75","201704","15","62,000","12","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.92","201704","21","90,000","8","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.92","201706","3","88,000","4","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.92","201706","7","90,000","4","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.92","201706","12","89,900","9","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.26","201706","19","88,300","8","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","67.11","201706","28","79,300","8","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.92","201707","4","93,000","8","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","49.75","201707","6","62,500","9","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","49.75","201707","11","62,300","2","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.26","201707","15","87,700","2","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.26","201707","17","89,800","6","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.26","201707","22","89,500","4","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.26","201707","27","90,000","9","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.26","201710","17","91,500","9","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","67.11","201711","17","83,500","11","1977","여의나루로 126",""," ","-","-"
