"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220101 ~ 20221231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 영등포구"
"읍면동 : 여의도동"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","등기신청일자","거래유형","중개사소재지"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","163.86","202212","6","193,000","13","2005","의사당대로 127",""," ","직거래","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","137.82","202204","11","280,000","29","2003","여의동로 213",""," ","중개거래","서울 영등포구, 서울 용산구"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","146.68","202204","21","260,000","13","2003","여의동로 213",""," ","중개거래","서울 영등포구, 서울 용산구"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","119.21","202204","27","250,000","12","2003","여의동로 213",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","147.71","202206","16","241,000","33","2003","여의동로 213",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.26","202205","18","217,000","3","1977","여의나루로 126",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","49.75","202205","20","164,000","3","1977","여의나루로 126",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.26","202206","10","218,500","3","1977","여의나루로 126",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","37","0037","0000","미성","92.53","202204","26","210,000","3","1978","의사당대로 110",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","106.38","202201","25","272,000","9","1975","국제금융로7길 27",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","146.68","202207","7","303,000","13","1975","국제금융로7길 27",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","92.13","202207","20","201,000","14","1975","국제금융로7길 27",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","106.38","202207","29","260,000","14","1975","국제금융로7길 27",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","146.68","202208","24","320,000","12","1975","국제금융로7길 27",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","51","0051","0000","삼익","122.78","202205","19","230,000","12","1974","국제금융로 109",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","51","0051","0000","삼익","122.78","202205","23","234,000","9","1974","국제금융로 109",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","21-1","0021","0001","서울","139.31","202203","21","425,000","12","1976","여의나루로 121",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","21-1","0021","0001","서울","200.27","202207","19","555,000","8","1976","여의나루로 121",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","21-1","0021","0001","서울","139.31","202209","22","400,000","3","1976","여의나루로 121",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","21-1","0021","0001","서울","139.31","202210","14","335,000","3","1976","여의나루로 121",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","32","0032","0000","수정","150.65","202201","10","260,000","14","1976","국제금융로7길 1",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","32","0032","0000","수정","150.65","202201","17","260,000","12","1976","국제금융로7길 1",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","32","0032","0000","수정","150.65","202205","23","262,700","10","1976","국제금융로7길 1",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","11-1","0011","0001","순복음(초원)","66.94","202204","19","115,000","14","1971","국회대로76가길 11",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","11-1","0011","0001","순복음(초원)","66.94","202207","1","127,500","6","1971","국회대로76가길 11",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","60.96","202205","5","174,500","11","1971","63로 45",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","156.99","202208","1","320,000","9","1971","63로 45",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","202212","12","200,000","2","1971","63로 45",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","148.94","202201","22","250,000","12","2008","여의동로3길 10",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","163.64","202206","30","304,000","26","2008","여의동로3길 10",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","182.45","202207","5","345,000","31","2008","여의동로3길 10",""," ","중개거래","서울 마포구, 서울 영등포구"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","182.45","202208","23","320,000","15","2008","여의동로3길 10",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","52","0052","0000","은하","121.51","202212","20","178,000","10","1974","63로 7",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","40","0040","0000","장미","133.69","202204","13","255,000","3","1978","국제금융로7길 32",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","71.97","202203","19","80,000","2","1977","국제금융로 108-6",""," ","직거래","-"
"서울특별시 영등포구 여의도동","42","0042","0000","한양","149.52","202203","29","258,000","4","1975","국제금융로 79",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","42","0042","0000","한양","109.42","202204","14","203,000","1","1975","국제금융로 79",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","40-4","0040","0004","화랑","104.5","202204","5","219,000","7","1977","국제금융로7가길 21",""," ","중개거래","서울 영등포구"
"서울특별시 영등포구 여의도동","40-4","0040","0004","화랑","146.78","202208","9","270,000","5","1977","국제금융로7가길 21",""," ","중개거래","서울 영등포구"
